"week","new_cases","new_deaths","icu_patients","hosp_patients","stringency_index","temp","humidity","precip","windspeed","school","work","stayhome","events","transport"
"2021-02-01",3770.42857142857,57.8571428571429,591.142857142857,1535.85714285714,82.41,3.52857142857143,91.7,4.31514285714286,29.4285714285714,3,3,2,2,1
"2021-02-08",3454.71428571429,59,537.714285714286,1406.85714285714,78.7,-3.78571428571429,71.9857142857143,0.339285714285714,25.5714285714286,2,3,2,2,1
"2021-02-15",4106,57.2857142857143,524.428571428571,1382.42857142857,78.7,7.97142857142857,81.3428571428571,1.92057142857143,27.9714285714286,2,3,2,2,1
"2021-02-22",4525,49.4285714285714,532.428571428571,1341.28571428571,78.7,8.78571428571429,80.2714285714286,0.0114285714285714,21.8571428571429,2,3,2,2,1
"2021-03-01",4495.71428571429,38.5714285714286,541.714285714286,1371,76.0571428571429,3.77142857142857,81.8571428571429,0.000571428571428571,17.3571428571429,2,2,2,2,1
"2021-03-08",5537.71428571429,33.7142857142857,561.428571428571,1354.71428571429,75,6.41428571428571,80.9142857142857,3.23428571428571,42.9428571428571,2,2,2,2,1
"2021-03-15",6452,29.4285714285714,582,1447.85714285714,75,5.3,83.4857142857143,1.27385714285714,24.3428571428571,2,2,2,2,1
"2021-03-22",7339.71428571429,27.1428571428571,632.571428571429,1578.42857142857,75,7.51428571428571,77.5428571428571,0.406714285714286,30.4285714285714,2,2,2,2,1
"2021-03-29",6904.57142857143,22.4285714285714,699.285714285714,1644.71428571429,75,9.38571428571429,68.5857142857143,0.007,22.4571428571429,2,2,2,2,1
"2021-04-05",7129.71428571429,21.2857142857143,775.571428571429,1718.42857142857,75,4.75714285714286,75.5571428571428,3.57014285714286,34.8571428571429,2,2,2,2,1
"2021-04-12",7661.42857142857,20.7142857142857,794.714285714286,1706.42857142857,75,5.48571428571429,72.6857142857143,0.332857142857143,21.8857142857143,2,2,2,2,1
"2021-04-19",8056.71428571429,19,827.285714285714,1765.85714285714,75,7.94285714285714,71.8142857142857,0,20.2,2,2,2,2,1
"2021-04-26",7068.57142857143,17.5714285714286,811.714285714286,1820.85714285714,68.65,7.95714285714286,71.0857142857143,2.67657142857143,24.4857142857143,1,2,1,2,1
"2021-05-03",7015.42857142857,21.5714285714286,803.142857142857,1737.57142857143,67.59,9.41428571428571,74.9285714285714,3.101,34.0857142857143,1,2,1,2,1
"2021-05-10",5019.28571428571,18,728.571428571429,1575.42857142857,67.59,12.1428571428571,80.9857142857143,3.43042857142857,21.5142857142857,1,2,1,2,1
"2021-05-17",4001.85714285714,13.5714285714286,629.285714285714,1299.28571428571,67.59,11.3428571428571,79.0714285714286,4.557,32.9428571428571,1,2,1,2,1
"2021-05-24",2940.85714285714,11.1428571428571,540.428571428571,977.428571428571,67.59,11.7,81.5428571428571,2.53457142857143,25.1857142857143,1,2,1,2,1
"2021-05-31",2147.42857142857,8.28571428571429,401.428571428571,730.857142857143,67.59,17.7714285714286,70.9571428571429,1.62185714285714,19.0714285714286,1,2,1,2,1
"2021-06-07",1316,5,297.142857142857,506.285714285714,67.59,17.2857142857143,73.3714285714286,0,18.0857142857143,1,2,1,2,1
"2021-06-14",856.285714285714,2.28571428571429,230.142857142857,350,67.59,19.6285714285714,75.1857142857143,8.21042857142857,21.6142857142857,1,2,1,2,1
"2021-06-21",616.714285714286,2.28571428571429,162.714285714286,239.714285714286,55.16,15.9,78.8857142857143,4.002,20.9857142857143,1,1,0,1,0
"2021-06-28",973.714285714286,2.14285714285714,117.857142857143,156,32.41,16.9714285714286,86.8571428571429,2.22485714285714,17.9857142857143,1,1,0,1,0
"2021-07-05",6610.28571428571,1.42857142857143,94.7142857142857,114.857142857143,33.4671428571429,17.2571428571429,80.0714285714286,1.92828571428571,21.7571428571429,1,1,0,1,0
"2021-07-12",10084.4285714286,1.57142857142857,76.1428571428571,169.428571428571,36.11,18.7,82.6571428571429,0.378,23.1285714285714,1,2,0,1,0
"2021-07-19",5710.14285714286,3.42857142857143,107.714285714286,342.857142857143,40.8757142857143,18.3571428571429,75.7571428571429,0.852285714285714,15.6285714285714,1,2,0,1,0
"2021-07-26",3228.57142857143,4.14285714285714,169.142857142857,469.571428571429,41.67,17.4,82.1285714285714,5.95214285714286,29.3857142857143,1,2,0,1,1
"2021-08-02",2586,5.71428571428571,199.142857142857,486.714285714286,41.67,16.6571428571429,79.2285714285714,4.64,23.6,1,2,0,1,1
"2021-08-09",2361.71428571429,6.57142857142857,205.714285714286,458.571428571429,41.67,17.9285714285714,80,1.34014285714286,25.5571428571429,1,2,0,1,1
"2021-08-16",2462.85714285714,6.57142857142857,211.571428571429,463.571428571429,41.67,17.0857142857143,84.4714285714286,4.47328571428571,24.5571428571429,1,2,0,1,1
"2021-08-23",2547.28571428571,7.14285714285714,224.285714285714,439.571428571429,41.67,16.7142857142857,80.9285714285714,0.437857142857143,24.0285714285714,1,2,0,1,1
"2021-08-30",2541.14285714286,7,212.714285714286,450.571428571429,41.67,16.3142857142857,81.1285714285714,0,17.7571428571429,1,2,0,1,1
"2021-09-06",2778.92857142857,4.42857142857143,213.285714285714,450.857142857143,41.67,18.7571428571429,79.9857142857143,0.352285714285714,17.8714285714286,1,2,0,1,1
"2021-09-13",1957.14285714286,6.85714285714286,199.142857142857,393.571428571429,41.67,16.3571428571429,84.2714285714286,0.174428571428571,18.8714285714286,1,2,0,1,1
"2021-09-20",1680.85714285714,5.71428571428571,183.428571428571,334,41.5814285714286,15.7857142857143,80.6285714285714,0.105,23.1428571428571,1,1,0,1,1
"2021-09-27",1695.85714285714,5,141.714285714286,312.571428571429,41.3471428571429,13.7571428571429,82.6714285714286,7.287,32.3714285714286,1,1,0,1,1
"2021-10-04",2405.14285714286,3.57142857142857,129.857142857143,342.285714285714,38.9385714285714,12.0428571428571,87.3857142857143,4.48628571428571,21.9714285714286,1,1,0,1,0
"2021-10-11",3529.14285714286,6.57142857142857,138.571428571429,391.285714285714,35.7371428571429,12.0571428571429,79.8,1.58742857142857,25.0142857142857,1,1,0,1,0
"2021-10-18",5261.14285714286,10,166.428571428571,503,35.7071428571429,11.6142857142857,82.9,5.74342857142857,31.7714285714286,1,1,0,1,0
"2021-10-25",7414.71428571429,13.8571428571429,207,740.571428571429,35.6771428571429,11.9714285714286,88.9142857142857,3.18585714285714,28.2571428571429,1,1,0,1,0
"2021-11-01",10440.5714285714,21.4285714285714,268.285714285714,1074.57142857143,35.6514285714286,8.4,87.6142857142857,1.708,24.2857142857143,1,1,0,1,0
"2021-11-08",14501.7142857143,24.7142857142857,342.428571428571,1368.14285714286,38.8057142857143,9.47142857142857,90.4285714285714,1.513,19.9428571428571,1,1,0,1,0
"2021-11-15",21573.2857142857,33.1428571428571,415.142857142857,1716.71428571429,46.7171428571429,8.91428571428571,87.9428571428572,0.496142857142857,22.4142857142857,1,1,0,1,0
"2021-11-22",22249.7142857143,50.1428571428571,518.142857142857,2041,47.7442857142857,5.28571428571429,88.5571428571429,4.19728571428571,20.9857142857143,1,1,0,1,0
"2021-11-29",21702.8571428571,50.1428571428571,591.857142857143,2162.85714285714,51.4128571428571,5.45714285714286,89.2142857142857,6.19314285714286,30.7285714285714,1,1,1,1,0
"2021-12-06",17332,63.4285714285714,628.285714285714,2159.28571428571,54.0257142857143,4.75714285714286,90.8857142857143,2.65685714285714,27.1714285714286,1,1,1,2,0
"2021-12-13",14000,50.8571428571429,623.142857142857,1918.71428571429,55.4271428571429,8.07142857142857,94.0857142857143,0.313285714285714,16.3571428571429,1,1,1,2,0
"2021-12-20",12053.5714285714,35.4285714285714,565.285714285714,1623.71428571429,63.89,1.6,84.1714285714286,0.981428571428571,18.8857142857143,3,2,1,2,0
"2021-12-27",14916.2857142857,34.4285714285714,494.714285714286,1346.14285714286,65.4757142857143,10.0571428571429,91.6857142857143,2.39414285714286,33.7428571428571,3,2,1,2,0
"2022-01-03",27442.7142857143,17.5714285714286,431.142857142857,1149.57142857143,69.44,5.57142857142857,84.3,3.65985714285714,32.7857142857143,3,2,1,2,0
"2022-01-10",34593.1428571429,10.7142857142857,354.428571428571,1007,61.5757142857143,4.21428571428571,94.3142857142857,0.134714285714286,17.6714285714286,1,1,1,1,0
"2022-01-17",57073.9285714286,8.42857142857143,294,845.857142857143,50.2257142857143,5.21428571428571,87.7428571428571,0.426857142857143,21.6571428571429,0,1,1,1,0
"2022-01-24",68342,8.85714285714286,236.571428571429,908.142857142857,49.6785714285714,6.01428571428571,80.1714285714286,0.304,27.4142857142857,0,1,1,1,0
"2022-01-31",76755.2857142857,8.85714285714286,215,1130.85714285714,48.3257142857143,7.12857142857143,84.5142857142857,5.03828571428571,45.0285714285714,0,1,1,1,0
"2022-02-07",74514.2857142857,9.42857142857143,198.285714285714,1317.42857142857,48.32,6.32857142857143,78.2714285714286,0.877142857142857,34.0571428571429,0,1,1,1,0
"2022-02-14",47014.5714285714,12.7142857142857,176,1413.71428571429,37.7171428571429,8.25714285714286,80.0428571428571,7.33842857142857,59.2857142857143,0,0,1,1,0
"2022-02-21",35981.6428571429,9.28571428571429,165.714285714286,1353.71428571429,32.8942857142857,5.91428571428571,77.4857142857143,2.329,37.0142857142857,0,0,1,1,0
"2022-02-28",53493.5714285714,9.14285714285714,155.428571428571,1251.85714285714,30.5,4.52857142857143,68.3714285714286,0.228285714285714,19.9428571428571,0,0,1,1,0
"2022-03-07",65861.2857142857,13.5714285714286,159.142857142857,1480.71428571429,30.5,8.07142857142857,57.2,0.0165714285714286,26.2,0,0,1,1,0
"2022-03-14",49033.4285714286,12.2857142857143,150,1769.57142857143,19.3857142857143,8.31428571428571,72.7142857142857,0.248571428571429,25.5571428571429,0,0,1,0,0
"2022-03-21",34646,15.1428571428571,151.142857142857,1826.14285714286,18.0328571428571,9.85714285714286,67.0714285714286,0,16.0428571428571,0,0,1,0,0
"2022-03-28",22360.1428571429,16.4285714285714,124.571428571429,1779.14285714286,17.49,4.94285714285714,77.7142857142857,3.48057142857143,26.9142857142857,0,0,1,0,0
"2022-04-04",11241.8571428571,12.1428571428571,102.142857142857,1500.85714285714,18.8357142857143,7.75714285714286,79.0571428571429,4.866,40.5,0,0,1,0,0
"2022-04-11",4722.14285714286,9,93.4285714285714,1224.46428571429,19.37,11.4142857142857,66.6142857142857,0.0101428571428571,20.7428571428571,0,0,1,0,0
"2022-04-18",2484.28571428571,8.57142857142857,82.4285714285714,1013.03571428571,16.1985714285714,12.6428571428571,59.5285714285714,0.00128571428571429,27.1142857142857,0,0,0,0,0
"2022-04-25",1548,4.57142857142857,68.8571428571429,833.428571428571,15.67,8.67142857142857,74.3,0.0637142857142857,20.6,0,0,0,0,0
"2022-05-02",1489.42857142857,3.28571428571429,47.1428571428571,662.785714285714,15.67,11.5428571428571,73.5571428571428,0.00914285714285714,19.2428571428571,0,0,0,0,0
"2022-05-09",1299,2.57142857142857,39.1428571428571,558.285714285714,15.67,15.0428571428571,66.6285714285714,0.365285714285714,27.2571428571429,0,0,0,0,0
"2022-05-16",1107.28571428571,1.85714285714286,28.8571428571429,456.714285714286,15.67,16.1428571428571,77.4857142857143,2.61728571428571,23.3571428571429,0,0,0,0,0
"2022-05-23",951.857142857143,2.14285714285714,27.6428571428571,368.642857142857,15.67,13.7142857142857,74.8571428571429,2.36814285714286,32.7857142857143,0,0,0,0,0
"2022-05-30",1325.71428571429,1.14285714285714,21.9642857142857,313.607142857143,15.67,13.7428571428571,73.5714285714286,3.30871428571429,22.2714285714286,0,0,0,0,0
"2022-06-06",2476,0.857142857142857,21.8214285714286,350.178571428571,15.67,15.8714285714286,76.9,2.09614285714286,27.9,0,0,0,0,0
"2022-06-13",4942.85714285714,1.57142857142857,25,434.571428571429,15.67,17.4714285714286,66.0285714285714,0.233714285714286,21.4,0,0,0,0,0
"2022-06-20",6941.28571428571,1.57142857142857,26.2857142857143,576.285714285714,15.67,17.9714285714286,73.8142857142857,3.88571428571429,20.9857142857143,0,0,0,0,0
"2022-06-27",8193.28571428571,3.85714285714286,38.2857142857143,704.571428571429,15.6657142857143,17.7571428571429,71.8142857142857,2.23257142857143,23.5571428571429,0,0,0,0,0
"2022-07-04",8993.85714285714,3.42857142857143,39.2857142857143,826.714285714286,15.66,16.8285714285714,72.6428571428571,0.0448571428571429,26.7428571428571,0,0,0,0,0
"2022-07-11",8964.57142857143,2.57142857142857,45.7142857142857,982.571428571429,15.66,18.4285714285714,69.9285714285714,0.0958571428571428,19.0285714285714,0,0,0,0,0
"2022-07-18",6611,4.85714285714286,43.4285714285714,1078.85714285714,15.66,21.4,64.9285714285714,1.13771428571429,20.1,0,0,0,0,0
"2022-07-25",5142.57142857143,5.14285714285714,43,968,15.66,18.2285714285714,71.9857142857143,1.77042857142857,23.8857142857143,0,0,0,0,0
"2022-08-01",3688.42857142857,2.71428571428571,41.5714285714286,829.285714285714,15.66,18.9857142857143,70.6,0.0367142857142857,20.8714285714286,0,0,0,0,0
"2022-08-08",2673.57142857143,4.42857142857143,41.1428571428571,685.285714285714,15.66,22.0714285714286,62.5714285714286,0,18.8,0,0,0,0,0
"2022-08-15",2276.85714285714,4.57142857142857,42.7142857142857,621.857142857143,15.66,20.0285714285714,80.1714285714286,5.314,18.8,0,0,0,0,0
"2022-08-22",1720.14285714286,2.85714285714286,34.8571428571429,526.714285714286,15.66,20.1857142857143,73.6285714285714,0.0264285714285714,18.6571428571429,0,0,0,0,0
"2022-08-29",1635.85714285714,1.57142857142857,30.1428571428571,447.142857142857,15.66,18.9714285714286,62.9142857142857,0.288857142857143,21.4285714285714,0,0,0,0,0
"2022-09-05",2862.28571428571,1.14285714285714,29.1428571428571,413.428571428571,15.66,18.5285714285714,80.1571428571429,5.44385714285714,21.4714285714286,0,0,0,0,0
"2022-09-12",4315.71428571429,1.85714285714286,29.4285714285714,424.285714285714,14.36,15.1714285714286,77.5428571428571,6.15628571428571,24.9714285714286,0,0,0,0,0
"2022-09-19",5157.32142857143,1.57142857142857,28.1428571428571,472.428571428571,11.11,12.8,80.0142857142857,2.363,17.4285714285714,0,0,0,0,0
"2022-09-26",7975.64285714286,1.85714285714286,37.2857142857143,651,11.11,11.1,83.6142857142857,4.60928571428571,22.2571428571429,0,0,0,0,0
"2022-10-03",11105.7142857143,6,40,910.142857142857,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
"2022-10-10",11531.5,4.14285714285714,43.8571428571429,1096.71428571429,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
"2022-10-17",9355.67857142857,7.14285714285714,56,1144.85714285714,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
"2022-10-24",8068.03571428571,5.85714285714286,54.5714285714286,1056.57142857143,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
"2022-10-31",4805.57142857143,5.14285714285714,41.1428571428571,907.857142857143,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
"2022-11-07",3673.9375,2.75,38,779.25,11.11,11.8,81.1,0.089,27.9,0,0,0,0,0
